transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YJR159W	51	496.0	197.04	181.0	1.86	195.18	1.0	0.4043	-193.31
YJR160C	7	861.4	371.71	186.0	6.0	365.71	1.0	0.4293	-359.71
YJR161C	68	1050.7	544.28	624.0	11.03	533.25	1.0	0.5228	-522.22
YKL001C	318	593.7	138.53	133.5	21.71	116.81	0.9969	0.2523	-95.1
YKL002W	135	572.4	228.84	228.0	22.75	206.1	1.0	0.4166	-183.35
YKL003C	212	494.8	162.19	140.5	13.57	148.63	1.0	0.3324	-135.06
YKL004W	232	728.7	220.62	196.5	50.91	169.71	1.0	0.3533	-118.8
YKL005C	47	782.6	181.53	181.0	2.96	178.57	1.0	0.3192	-175.62
YKL006C-A	456	565.3	307.3	212.0	182.61	124.69	1.0	0.4949	57.92
YKL006W	6370	511.8	242.17	243.0	112.6	129.57	0.9998	0.4685	-16.97
YKL007W	313	724.2	186.22	171.0	9.81	176.41	1.0	0.297	-166.6
YKL008C	242	869.5	191.16	178.5	18.26	172.9	0.9917	0.2672	-154.64
YKL009W	1421	670.9	156.54	156.0	12.71	143.83	0.9986	0.2622	-131.13
YKL010C	175	714.2	99.02	86.0	3.06	95.96	1.0	0.2053	-92.9
YKL011C	88	719.2	141.08	127.0	7.1	133.98	0.9886	0.2317	-126.88
YKL012W	82	670.9	162.04	165.0	4.23	157.8	1.0	0.299	-153.57
YKL013C	617	604.8	232.05	232.0	12.5	219.55	1.0	0.4105	-207.05
YKL014C	300	864.1	133.93	126.0	1.86	132.07	0.9967	0.2326	-130.2
YKL015W	93	1001.8	165.92	177.0	11.49	154.43	1.0	0.2524	-142.94
YKL016C	361	568.3	167.76	165.0	34.44	133.32	0.9945	0.3068	-98.88
YKL017C	34	884.6	114.62	115.0	1.32	113.29	1.0	0.2067	-111.97
YKL018C-A	67	382.3	139.07	127.0	17.43	121.64	1.0	0.3658	-104.21
YKL018W	95	746.1	159.73	167.0	9.39	150.34	0.9895	0.2509	-140.95
YKL019W	159	709.5	127.1	121.0	12.92	114.18	1.0	0.2342	-101.25
YKL020C	116	740.8	122.26	118.0	4.05	118.21	0.9914	0.2435	-114.16
YKL021C	87	685.8	142.3	129.0	1.43	140.87	1.0	0.2801	-139.45
YKL022C	46	878.1	142.65	112.0	34.17	108.48	1.0	0.1848	-74.3
YKL023W	23	487.1	186.22	156.0	15.26	170.96	1.0	0.4056	-155.7
YKL024C	354	685.3	228.73	197.0	94.63	134.11	0.9972	0.3374	-39.48
YKL025C	89	781.7	113.24	105.0	14.18	99.06	0.9888	0.2145	-84.88
YKL026C	70	590.6	252.8	254.0	35.86	216.94	1.0	0.4375	-181.09
YKL027W	207	720.5	165.1	167.0	16.02	149.07	1.0	0.2893	-133.05
YKL028W	49	612.9	300.65	318.0	5.02	295.63	1.0	0.5135	-290.61
YKL029C	191	1215.4	164.6	167.0	11.76	152.84	0.9948	0.1526	-141.08
YKL030W	200	354.1	54.17	59.5	10.42	43.74	0.97	0.1409	-33.32
YKL032C	89	836.0	197.91	205.0	9.33	188.58	0.9888	0.2985	-179.26
YKL033W	57	1000.8	329.32	357.0	5.0	324.32	1.0	0.3795	-319.32
YKL033W-A	1047	663.0	143.14	142.0	27.59	115.55	0.999	0.2375	-87.96
YKL034W	55	667.3	144.65	144.0	9.64	135.02	1.0	0.2925	-125.38
YKL035W	597	936.6	208.99	213.0	16.96	192.03	0.9933	0.2938	-175.06
YKL037W	10	350.6	206.6	189.0	1.5	205.1	1.0	0.5907	-203.6
YKL038W	45	819.8	164.51	171.0	4.0	160.51	0.9778	0.2844	-156.51
YKL039W	165	1115.8	270.87	265.0	40.92	229.95	1.0	0.305	-189.04
YKL040C	355	828.7	298.11	291.0	15.77	282.34	1.0	0.3895	-266.56
YKL041W	37	574.6	212.57	166.0	104.11	108.46	1.0	0.3869	-4.35
YKL042W	25	831.4	245.52	258.0	15.0	230.52	1.0	0.3512	-215.52
YKL043W	103	734.5	220.54	221.0	21.71	198.83	1.0	0.3534	-177.13
YKL045W	118	839.8	152.08	139.5	7.09	144.98	0.9915	0.228	-137.89
YKL046C	275	998.6	300.8	287.0	41.44	259.36	0.9964	0.3645	-217.92
YKL047W	96	861.0	174.0	179.5	6.04	167.96	0.9896	0.3067	-161.92
YKL048C	27	679.7	198.37	189.0	0.81	197.56	1.0	0.3506	-196.74
YKL049C	81	577.8	152.94	157.0	7.86	145.07	0.9877	0.3035	-137.21
YKL050C	13	699.5	163.23	172.0	10.46	152.77	1.0	0.287	-142.31
YKL051W	114	798.0	285.49	253.5	20.26	265.23	1.0	0.3889	-244.96
YKL052C	16	865.1	155.88	79.5	38.31	117.56	1.0	0.1504	-79.25
YKL053C-A	547	453.8	206.78	198.0	46.6	160.18	1.0	0.451	-113.59
YKL053W	16	248.4	41.25	20.5	5.06	36.19	1.0	0.1704	-31.12
YKL054C	471	833.6	250.18	269.0	8.45	241.74	0.9979	0.3845	-233.29
YKL055C	12	680.2	282.08	216.0	3.75	278.33	1.0	0.3696	-274.58
YKL056C	23393	643.6	211.51	210.0	19.02	192.49	0.9995	0.3365	-173.47
YKL057C	281	850.0	89.88	79.0	4.78	85.1	1.0	0.1507	-80.31
YKL058W	409	586.5	267.41	259.0	12.69	254.71	1.0	0.4604	-242.02
YKL059C	29	731.8	172.38	154.0	11.45	160.93	1.0	0.2754	-149.48
YKL060C	25842	701.8	116.2	100.0	5.37	110.83	0.998	0.21	-105.47
YKL061W	94	513.6	269.52	271.5	18.67	250.85	1.0	0.5261	-232.18
YKL062W	126	1092.8	365.14	403.5	9.11	356.03	1.0	0.396	-346.92
YKL063C	146	630.4	269.91	264.5	63.43	206.48	1.0	0.4328	-143.05
YKL064W	179	731.8	194.99	215.0	8.64	186.36	1.0	0.3271	-177.72
YKL065C	937	661.0	169.22	159.0	16.28	152.94	1.0	0.2719	-136.66
YKL065W-A	19	420.2	236.58	240.0	65.26	171.32	1.0	0.5288	-106.05
YKL066W	182	321.4	137.16	130.0	92.83	44.33	1.0	0.3886	48.5
YKL067W	919	653.9	259.81	263.0	38.91	220.89	1.0	0.4016	-181.98
YKL068W	197	762.7	150.77	140.0	5.3	145.47	1.0	0.2907	-140.17
YKL068W-A	176	543.9	326.36	330.0	36.95	289.4	1.0	0.5925	-252.45
YKL069W	80	524.3	93.68	102.0	4.15	89.52	1.0	0.191	-85.38
YKL070W	24	720.4	370.38	368.5	111.83	258.54	1.0	0.4878	-146.71
YKL071W	42	932.9	380.43	177.5	126.1	254.33	1.0	0.3331	-128.24
YKL072W	53	801.5	173.02	149.0	13.09	159.92	1.0	0.2805	-146.83
YKL073W	289	805.7	126.78	120.0	3.53	123.26	1.0	0.2463	-119.73
YKL074C	135	793.5	127.36	129.0	3.1	124.25	0.9926	0.2199	-121.15
YKL075C	22	971.4	222.27	231.5	18.23	204.05	1.0	0.2451	-185.82
YKL076C	48	371.1	145.83	137.5	55.88	89.96	1.0	0.4076	-34.08
YKL077W	359	840.5	256.36	258.0	15.3	241.07	1.0	0.3757	-225.77
YKL078W	71	691.4	127.79	105.0	4.18	123.61	1.0	0.2488	-119.42
YKL079W	205	1013.5	124.86	112.0	13.07	111.79	1.0	0.1724	-98.71
YKL080W	758	707.2	113.36	119.0	20.95	92.41	0.9908	0.2017	-71.45
YKL081W	2405	831.6	281.3	269.0	47.17	234.13	0.9971	0.3836	-186.96
YKL082C	7	1251.7	187.57	192.0	33.0	154.57	1.0	0.1542	-121.57
YKL083W	33	284.7	84.3	87.0	32.0	52.3	1.0	0.3078	-20.3
YKL084W	55	511.0	210.31	216.0	15.09	195.22	1.0	0.4171	-180.13
YKL085W	214	976.4	326.46	373.0	35.78	290.68	0.9953	0.3659	-254.9
YKL086W	18	486.4	155.22	157.5	14.06	141.17	1.0	0.3247	-127.11
YKL087C	124	627.0	178.05	184.0	33.02	145.03	1.0	0.3041	-112.02
YKL088W	26	644.6	108.96	19.5	2.81	106.15	0.7692	0.2557	-103.35
YKL089W	66	688.3	149.64	134.0	1.58	148.06	0.9848	0.233	-146.48
YKL090W	79	661.4	195.75	180.0	2.24	193.51	0.9873	0.3415	-191.27
YKL091C	115	706.6	129.43	124.0	8.3	121.14	0.9913	0.2132	-112.84
YKL092C	95	730.3	153.47	137.0	3.15	150.33	0.9895	0.2816	-147.18
YKL093W	25	992.6	429.64	402.0	73.44	356.2	1.0	0.4632	-282.76
YKL094W	325	757.3	162.61	152.0	27.1	135.5	1.0	0.2457	-108.4
YKL096W	537	717.5	162.71	169.0	18.26	144.45	1.0	0.251	-126.18
YKL096W-A	7618	475.3	234.72	244.0	19.16	215.56	0.9999	0.4998	-196.41
YKL098W	62	871.9	155.66	149.0	6.44	149.23	1.0	0.2053	-142.79
YKL099C	259	657.5	142.23	137.0	17.44	124.79	1.0	0.2419	-107.35
YKL100C	131	1064.4	255.81	270.0	3.66	252.15	1.0	0.3111	-248.5
YKL101W	243	785.9	98.94	72.0	6.64	92.3	0.9918	0.1782	-85.65
YKL103C	180	877.1	201.39	186.0	12.56	188.83	0.9944	0.2856	-176.27
YKL104C	475	1158.1	272.37	277.0	20.7	251.67	0.9958	0.3109	-230.97
YKL105C	55	807.1	218.53	255.0	8.58	209.95	1.0	0.3556	-201.36
YKL106W	96	820.9	170.48	165.5	28.27	142.21	0.9896	0.2544	-113.94
YKL107W	11	573.1	83.91	69.0	1.18	82.73	1.0	0.1289	-81.55
YKL108W	18	532.7	165.94	163.5	2.28	163.67	1.0	0.4088	-161.39
YKL109W	286	882.6	381.23	385.0	21.93	359.3	1.0	0.4896	-337.37
YKL110C	187	693.2	162.73	151.0	21.05	141.68	0.9947	0.2778	-120.63
YKL111C	6	329.5	132.67	133.5	1.0	131.67	1.0	0.4046	-130.67
YKL112W	17	1267.0	184.65	200.0	27.65	157.0	1.0	0.1775	-129.35
YKL113C	43	717.7	152.28	122.0	6.02	146.26	1.0	0.2692	-140.23
YKL114C	75	679.8	129.63	104.0	5.31	124.32	1.0	0.2388	-119.01
YKL115C	7	261.7	119.71	138.0	50.86	68.86	1.0	0.3975	-18.0
YKL116C	72	840.1	246.47	241.0	11.31	235.17	1.0	0.355	-223.86
YKL117W	500	624.5	210.88	216.5	11.61	199.27	0.998	0.3797	-187.66
YKL119C	231	674.9	187.66	176.0	12.01	175.65	1.0	0.2988	-163.64
YKL120W	1066	862.6	226.99	225.5	30.37	196.62	1.0	0.3102	-166.24
YKL121W	60	749.0	164.72	173.5	23.07	141.65	1.0	0.3005	-118.58
YKL122C	622	548.2	140.7	130.0	14.09	126.62	0.9984	0.2679	-112.53
YKL123W	23	388.5	128.96	119.0	22.3	106.65	1.0	0.3386	-84.35
YKL124W	20	863.8	189.5	188.0	8.65	180.85	1.0	0.2269	-172.2
YKL125W	115	706.8	166.29	165.0	16.91	149.37	0.9913	0.2675	-132.46
YKL126W	169	864.3	118.41	89.0	12.69	105.72	1.0	0.2017	-93.03
YKL127W	207	872.2	179.03	170.0	5.43	173.6	1.0	0.2913	-168.16
YKL128C	354	768.5	213.34	212.0	13.09	200.25	1.0	0.3216	-187.16
YKL129C	51	664.3	136.29	138.0	5.24	131.06	1.0	0.2896	-125.82
YKL130C	136	621.1	167.8	156.5	18.05	149.75	1.0	0.3029	-131.7
YKL132C	20	1099.5	272.35	257.0	30.6	241.75	1.0	0.2784	-211.15
YKL133C	38	629.4	93.89	69.5	12.82	81.08	1.0	0.1913	-68.26
YKL134C	75	792.9	240.15	255.0	6.27	233.88	1.0	0.374	-227.61
YKL135C	96	1024.9	149.69	147.0	12.4	137.29	0.9896	0.1687	-124.9
YKL136W	60	369.8	110.57	107.0	5.08	105.48	1.0	0.3	-100.4
YKL137W	265	518.8	239.38	241.0	25.68	213.71	1.0	0.4661	-188.03
YKL138C	129	492.7	184.71	168.0	56.14	128.57	1.0	0.3733	-72.43
YKL138C-A	132	525.0	339.44	331.0	10.46	328.98	1.0	0.6473	-318.52
YKL139W	64	737.5	138.66	133.5	18.67	119.98	1.0	0.2347	-101.31
YKL140W	102	884.4	212.73	208.5	25.87	186.85	1.0	0.324	-160.98
YKL141W	253	626.2	158.56	156.0	14.06	144.51	1.0	0.2671	-130.45
YKL142W	224	659.6	191.05	184.5	31.56	159.49	1.0	0.3147	-127.92
YKL143W	88	609.6	151.94	110.5	5.44	146.5	1.0	0.3099	-141.06
YKL144C	164	627.3	186.3	180.0	18.6	167.71	0.9939	0.3191	-149.11
YKL145W	373	783.3	169.59	165.0	6.87	162.72	0.992	0.2845	-155.85
YKL146W	101	831.2	131.34	145.0	2.85	128.49	1.0	0.2394	-125.63
YKL148C	79	1157.9	241.22	238.0	20.92	220.29	1.0	0.2701	-199.37
YKL149C	52	613.0	180.13	198.0	3.75	176.38	1.0	0.3531	-172.63
YKL150W	542	742.8	169.54	166.0	22.37	147.16	0.9982	0.27	-124.79
YKL151C	113	535.9	124.68	117.0	3.09	121.59	0.9912	0.2638	-118.5
YKL152C	9405	866.3	180.61	159.0	8.4	172.22	0.9993	0.2068	-163.82
YKL153W	5023	432.3	140.42	135.0	3.92	136.5	0.9988	0.3529	-132.58
YKL154W	201	690.8	146.47	146.0	35.73	110.74	1.0	0.2281	-75.01
YKL155C	70	671.0	100.74	94.0	1.99	98.76	0.9714	0.2076	-96.77
YKL156W	4063	494.3	265.33	260.0	11.18	254.15	1.0	0.5369	-242.97
YKL157W	291	852.7	177.88	167.0	4.16	173.72	0.9863	0.3214	-169.56
YKL159C	100	567.7	198.61	187.5	39.98	158.63	0.99	0.3734	-118.65
YKL160W	53	434.4	118.15	92.0	6.85	111.3	0.9811	0.2597	-104.45
YKL161C	46	998.8	307.2	329.0	38.54	268.65	1.0	0.3329	-230.11
YKL162C	20	644.4	191.8	175.5	10.65	181.15	1.0	0.3959	-170.5
YKL162C-A	21	555.5	418.57	383.0	44.52	374.05	1.0	0.7198	-329.52
YKL163W	65	949.2	354.28	364.0	17.8	336.48	1.0	0.4191	-318.68
YKL164C	245	939.6	303.5	318.0	26.98	276.52	0.9959	0.3649	-249.54
YKL165C	142	806.9	181.59	176.5	4.39	177.2	1.0	0.3248	-172.82
YKL166C	71	797.7	244.69	223.0	32.07	212.62	0.9859	0.3617	-180.55
YKL167C	113	515.4	192.51	175.0	10.87	181.65	1.0	0.3772	-170.78
YKL168C	57	701.1	124.26	127.0	1.54	122.72	0.9474	0.2124	-121.18
YKL169C	63	394.8	157.62	145.0	2.65	154.97	1.0	0.417	-152.32
YKL170W	153	624.6	223.66	221.0	49.97	173.69	1.0	0.3551	-123.71
YKL171W	38	706.1	142.5	150.5	6.29	136.21	1.0	0.269	-129.92
YKL172W	187	570.5	138.52	119.0	2.14	136.37	0.9947	0.307	-134.23
YKL173W	99	634.4	150.18	150.0	2.32	147.86	1.0	0.3119	-145.54
YKL174C	85	896.6	128.21	130.0	13.24	114.98	0.9882	0.2261	-101.74
YKL175W	155	720.6	148.54	158.0	6.24	142.3	1.0	0.2889	-136.06
YKL176C	145	784.7	236.28	193.0	128.05	108.23	1.0	0.4064	19.82
YKL177W	8	328.4	132.75	93.0	66.25	66.5	1.0	0.3808	-0.25
YKL178C	485	941.5	292.02	305.0	10.91	281.11	0.9959	0.3912	-270.2
YKL179C	124	934.5	236.14	228.5	4.1	232.03	1.0	0.3216	-227.93
YKL180W	3690	613.6	182.67	158.0	29.1	153.57	0.9995	0.3128	-124.46
YKL181W	1005	871.1	197.0	185.0	39.96	157.04	0.998	0.271	-117.07
YKL182W	3604	974.8	134.25	141.0	4.19	130.07	0.9942	0.2163	-125.88
YKL183W	81	711.0	205.84	210.0	39.16	166.68	1.0	0.339	-127.52
YKL184W	147	785.8	283.8	282.0	25.91	257.88	1.0	0.4337	-231.97
YKL185W	152	778.3	173.66	171.5	37.82	135.85	1.0	0.2938	-98.03
YKL186C	226	558.3	168.11	156.5	38.56	129.55	1.0	0.3194	-91.0
YKL187C	7	867.1	318.71	241.0	3.0	315.71	1.0	0.4598	-312.71
YKL188C	83	858.9	160.45	166.0	3.01	157.43	0.988	0.2406	-154.42
YKL189W	44	837.4	238.0	212.0	40.14	197.86	1.0	0.3437	-157.73
YKL190W	148	636.0	249.17	240.5	41.24	207.93	1.0	0.4035	-166.68
YKL191W	161	765.6	133.71	144.0	2.65	131.06	1.0	0.2435	-128.41
YKL192C	463	517.9	191.78	196.0	18.47	173.31	0.9978	0.3747	-154.84
YKL193C	97	746.6	130.28	121.0	10.64	119.64	0.9794	0.2217	-109.0
YKL194C	54	725.0	188.22	192.0	6.85	181.37	1.0	0.3296	-174.52
YKL195W	223	730.0	174.94	162.0	4.79	170.15	1.0	0.2981	-165.36
YKL196C	1155	698.9	216.77	220.0	20.59	196.18	1.0	0.33	-175.59
YKL197C	18	837.6	261.78	348.0	4.11	257.67	1.0	0.3487	-253.56
YKL198C	62	819.6	154.45	180.0	8.76	145.69	1.0	0.2386	-136.94
YKL201C	39	548.2	181.69	167.0	12.21	169.49	1.0	0.3127	-157.28
YKL202W	5	575.8	440.4	452.0	97.4	343.0	1.0	0.7122	-245.6
YKL203C	74	561.9	108.18	96.0	8.8	99.38	1.0	0.2561	-90.58
YKL204W	84	742.8	209.95	218.5	2.12	207.83	1.0	0.3502	-205.71
YKL205W	257	896.5	134.63	120.0	7.1	127.53	0.9922	0.211	-120.43
YKL206C	178	634.2	112.88	110.5	5.58	107.3	0.9944	0.2048	-101.72
YKL207W	261	575.1	117.05	109.0	10.66	106.39	1.0	0.2466	-95.73
YKL208W	47	681.7	133.51	135.0	2.51	131.0	1.0	0.2294	-128.49
YKL209C	41	902.0	170.34	173.0	1.83	168.51	1.0	0.2996	-166.68
YKL210W	443	861.6	134.75	121.0	5.78	128.97	0.9977	0.2337	-123.19
YKL211C	295	894.5	187.52	184.0	5.36	182.16	0.9966	0.2861	-176.8
YKL212W	261	1008.8	281.15	287.0	19.62	261.53	1.0	0.366	-241.91
YKL213C	312	913.6	130.19	140.0	8.19	122.0	0.9936	0.1986	-113.82
YKL214C	135	543.8	136.75	123.0	22.23	114.52	1.0	0.277	-92.29
YKL215C	59	877.5	251.19	263.0	5.29	245.9	0.9661	0.3588	-240.61
YKL216W	305	808.4	321.32	325.0	10.27	311.05	1.0	0.457	-300.77
YKL217W	40	694.3	161.45	166.5	2.15	159.3	1.0	0.2921	-157.15
YKL218C	175	798.2	230.58	207.0	18.47	212.11	1.0	0.3272	-193.63
YKL219W	64	713.7	183.3	168.5	1.44	181.86	1.0	0.312	-180.42
YKL220C	19	1194.9	461.32	262.0	130.84	330.47	1.0	0.3929	-199.63
YKL221W	8	430.1	188.88	213.5	85.0	103.88	1.0	0.4617	-18.88
YKL222C	28	965.9	313.5	335.0	8.32	305.18	1.0	0.4276	-296.86
YKR001C	291	854.9	176.58	176.0	6.88	169.7	0.9966	0.3071	-162.83
YKR002W	94	680.0	121.6	88.5	16.68	104.91	1.0	0.2448	-88.23
YKR003W	83	634.9	121.93	103.0	7.84	114.08	1.0	0.234	-106.24
YKR004C	72	584.2	108.21	98.0	8.89	99.32	1.0	0.2005	-90.43
YKR005C	21	654.7	265.71	266.0	2.71	263.0	1.0	0.4371	-260.29
YKR006C	106	597.2	130.39	114.5	2.84	127.55	1.0	0.2641	-124.71
YKR007W	80	533.9	124.22	99.0	5.31	118.91	1.0	0.2556	-113.6
YKR008W	72	863.7	153.29	166.0	5.68	147.61	1.0	0.2638	-141.93
YKR009C	94	495.2	171.18	173.0	2.79	168.39	1.0	0.3867	-165.61
YKR010C	60	759.5	189.87	184.5	7.18	182.68	1.0	0.3489	-175.5
YKR011C	152	805.9	184.03	183.5	26.8	157.23	0.9934	0.2727	-130.43
YKR012C	10	334.2	87.7	89.0	24.3	63.4	1.0	0.2607	-39.1
YKR013W	298	728.8	235.55	212.0	10.18	225.37	1.0	0.3767	-215.19
YKR014C	260	646.0	268.5	254.0	32.48	236.02	1.0	0.4475	-203.53
YKR015C	39	664.3	170.74	152.0	8.49	162.26	1.0	0.2653	-153.77
YKR016W	183	903.2	251.39	259.0	8.2	243.19	1.0	0.3542	-234.99
YKR017C	45	846.6	161.87	171.0	17.56	144.31	1.0	0.2305	-126.76
YKR018C	113	922.6	218.02	213.0	4.19	213.82	0.9912	0.3449	-209.63
YKR019C	15	561.4	146.13	157.0	11.6	134.53	1.0	0.3047	-122.93
YKR020W	73	555.2	259.22	244.0	6.67	252.55	1.0	0.4797	-245.88
YKR021W	98	728.7	195.95	196.0	3.59	192.36	1.0	0.3479	-188.77
YKR022C	65	873.9	183.15	194.0	15.28	167.88	0.9846	0.2525	-152.6
YKR023W	42	510.0	130.81	133.0	1.5	129.31	1.0	0.2908	-127.81
YKR024C	92	852.8	132.07	125.0	3.16	128.9	1.0	0.2397	-125.74
YKR025W	52	654.0	116.21	105.5	2.9	113.31	1.0	0.2103	-110.4
YKR026C	239	815.4	235.44	237.0	29.37	206.06	1.0	0.3346	-176.69
YKR027W	61	881.6	132.36	145.0	9.89	122.48	1.0	0.2251	-112.59
YKR028W	64	828.6	194.58	184.0	22.34	172.23	1.0	0.3139	-149.89
YKR029C	65	846.8	140.06	136.0	2.91	137.15	0.9846	0.2204	-134.25
YKR030W	209	718.7	168.19	176.0	14.7	153.49	1.0	0.2761	-138.78
YKR031C	98	902.9	218.48	243.0	3.39	215.09	1.0	0.314	-211.7
YKR034W	36	669.0	141.11	124.5	25.42	115.69	1.0	0.2375	-90.28
YKR035C	139	598.0	167.09	178.0	2.22	164.86	1.0	0.3095	-162.64
YKR036C	54	512.6	164.33	147.5	1.59	162.74	1.0	0.4047	-161.15
YKR037C	91	670.9	184.32	173.0	7.87	176.45	1.0	0.3105	-168.58
YKR038C	71	694.0	123.92	135.0	2.23	121.69	0.9718	0.2278	-119.46
YKR039W	827	779.0	169.66	160.0	9.03	160.63	0.9988	0.3136	-151.59
YKR042W	936	802.1	290.31	285.0	33.73	256.57	1.0	0.432	-222.84
YKR043C	436	625.0	164.02	153.5	5.48	158.55	1.0	0.3039	-153.07
YKR044W	128	667.7	113.27	100.5	7.36	105.91	1.0	0.2074	-98.55
YKR045C	16	603.8	201.69	187.5	13.69	188.0	1.0	0.3485	-174.31
YKR046C	253	794.6	210.15	217.0	6.87	203.28	0.996	0.2982	-196.41
YKR047W	114	318.7	73.5	70.0	31.32	42.18	1.0	0.2285	-10.85
YKR048C	46	982.5	179.85	183.5	6.33	173.52	1.0	0.2064	-167.2
YKR049C	89	462.4	109.96	95.0	6.24	103.72	1.0	0.2395	-97.48
YKR050W	45	713.8	125.31	106.0	5.51	119.8	1.0	0.2346	-114.29
YKR051W	71	729.6	147.17	146.0	23.9	123.27	1.0	0.2571	-99.37
YKR052C	102	896.8	383.33	395.5	17.62	365.72	1.0	0.4801	-348.1
YKR053C	39	462.2	122.08	112.0	30.97	91.1	1.0	0.308	-60.13
YKR054C	53	809.1	160.11	118.0	3.66	156.45	1.0	0.2304	-152.79
YKR055W	52	925.3	358.33	349.5	12.54	345.79	1.0	0.4293	-333.25
YKR056W	87	852.3	107.97	91.0	3.06	104.91	0.9885	0.1752	-101.85
YKR057W	9998	478.8	255.12	253.0	32.22	222.9	1.0	0.5311	-190.68
YKR058W	96	466.4	134.32	121.5	7.59	126.73	0.9792	0.3381	-119.14
YKR059W	2626	765.0	160.38	160.0	6.79	153.59	0.9981	0.2684	-146.79
YKR060W	84	577.6	136.29	110.5	10.48	125.81	1.0	0.2468	-115.33
YKR061W	175	656.3	153.32	142.0	51.99	101.33	0.9943	0.2862	-49.33
YKR062W	95	769.1	238.14	224.0	14.84	223.29	0.9895	0.37	-208.45
YKR063C	90	674.6	181.6	182.5	39.32	142.28	0.9778	0.3136	-102.96
YKR064W	48	924.4	148.15	147.0	13.46	134.69	1.0	0.2241	-121.23
YKR065C	265	585.1	172.38	164.0	7.97	164.42	1.0	0.3205	-156.45
YKR066C	126	691.7	118.91	103.0	4.59	114.33	1.0	0.2074	-109.74
YKR067W	91	711.2	179.55	168.0	3.71	175.84	0.989	0.3378	-172.12
YKR068C	270	650.6	185.51	191.0	20.97	164.54	0.9963	0.2979	-143.57
YKR069W	42	641.2	86.31	82.0	8.64	77.67	1.0	0.204	-69.02
YKR070W	134	802.6	215.76	207.5	5.63	210.13	1.0	0.3382	-204.49
YKR071C	651	711.0	284.09	276.0	2.62	281.47	0.9954	0.4499	-278.84
YKR072C	36	419.9	149.94	142.0	12.42	137.53	0.9722	0.3791	-125.11
YKR073C	6	421.3	225.5	223.0	0.0	225.5	1.0	0.5311	-225.5
YKR074W	594	558.8	172.73	177.0	5.89	166.84	0.9983	0.3198	-160.95
YKR075C	215	661.1	179.65	182.0	13.34	166.31	1.0	0.3309	-152.97
YKR076W	26	724.6	154.96	139.0	25.85	129.12	1.0	0.2449	-103.27
YKR077W	44	774.1	144.59	144.0	8.82	135.77	1.0	0.2404	-126.95
YKR078W	52	733.8	113.67	110.0	7.69	105.98	1.0	0.1957	-98.29
YKR079C	130	798.6	169.42	168.0	14.28	155.15	0.9923	0.2807	-140.87
YKR080W	143	739.1	195.02	203.0	24.22	170.8	1.0	0.3229	-146.59
YKR081C	203	670.5	127.74	104.0	4.04	123.7	0.9901	0.2511	-119.66
YKR082W	138	987.0	119.07	112.5	7.36	111.71	0.9928	0.2226	-104.36
YKR083C	57	471.4	208.35	199.0	25.82	182.53	1.0	0.4612	-156.7
YKR084C	174	881.1	137.21	130.5	4.36	132.86	0.9885	0.2289	-128.5
YKR085C	263	615.8	123.63	129.0	2.94	120.69	0.9962	0.2134	-117.75
YKR086W	48	688.9	150.75	145.5	12.15	138.6	1.0	0.2796	-126.46
YKR087C	60	656.6	136.98	120.5	8.3	128.68	1.0	0.2567	-120.38
YKR088C	128	837.6	142.49	139.0	14.98	127.52	1.0	0.1914	-112.54
YKR089C	52	745.8	106.31	96.0	9.85	96.46	1.0	0.1932	-86.62
YKR090W	61	776.9	181.54	189.0	18.34	163.2	1.0	0.2881	-144.85
YKR091W	288	618.5	174.36	163.0	8.79	165.58	0.9965	0.3241	-156.79
YKR092C	166	657.3	272.6	256.0	5.09	267.51	1.0	0.4899	-262.42
YKR093W	518	806.4	229.5	244.0	9.54	219.96	1.0	0.3969	-210.42
YKR094C	14678	553.8	214.69	202.0	12.55	202.13	0.9999	0.3925	-189.58
YKR095W	61	540.5	174.82	180.0	2.61	172.21	1.0	0.4124	-169.61
YKR095W-A	122	391.2	181.58	168.5	35.23	146.35	1.0	0.4658	-111.12
YKR096W	48	1098.2	133.6	113.5	12.15	121.46	1.0	0.1817	-109.31
YKR097W	12	717.2	254.83	268.0	2.33	252.5	1.0	0.384	-250.17
YKR098C	72	820.9	144.1	152.0	21.42	122.68	1.0	0.2383	-101.26
YKR099W	38	810.9	167.92	141.5	23.66	144.26	1.0	0.2828	-120.61
YKR100C	186	711.8	201.56	140.0	41.69	159.87	0.9946	0.2873	-118.17
YKR101W	31	805.3	193.42	227.0	8.32	185.1	1.0	0.2943	-176.77
YKR102W	12	463.4	167.83	187.5	28.92	138.92	1.0	0.4034	-110.0
YKR103W	39	1117.6	673.59	274.0	624.95	48.64	1.0	0.4544	576.31
YKR104W	7	1164.6	621.29	322.0	373.57	247.71	1.0	0.4437	125.86
YKR105C	12	798.2	157.5	143.5	0.5	157.0	1.0	0.3152	-156.5
YKR106W	15	683.5	149.0	87.0	4.2	144.8	1.0	0.1691	-140.6
YLL001W	112	687.7	125.92	110.5	7.19	118.73	1.0	0.2246	-111.54
YLL002W	62	714.2	130.81	135.0	6.48	124.32	1.0	0.2401	-117.84
YLL003W	51	690.1	119.82	92.0	29.63	90.2	1.0	0.2543	-60.57
YLL004W	49	827.2	115.71	102.0	1.04	114.67	1.0	0.2086	-113.63
