transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YHR087W_mRNA	414	481.2	45.11	19.0	2.63	42.49	0.9976	0.1013	-39.86
YHR088W_mRNA	191	595.0	37.25	11.0	1.68	35.58	0.9895	0.0773	-33.9
YHR089C_mRNA	523	468.0	43.2	14.0	3.15	40.04	0.9751	0.1111	-36.89
YHR090C_mRNA	56	587.1	53.45	71.0	3.55	49.89	1.0	0.1135	-46.34
YHR091C_mRNA	55	744.5	95.95	76.0	2.07	93.87	1.0	0.1738	-91.8
YHR092C_mRNA	1137	833.1	56.31	71.0	7.78	48.53	0.9877	0.1033	-40.75
YHR094C_mRNA	191	656.8	72.25	84.0	7.48	64.77	0.9948	0.159	-57.29
YHR096C_mRNA	21	564.4	193.81	223.0	9.38	184.43	1.0	0.3949	-175.05
YHR097C_mRNA	147	777.0	64.03	41.0	4.56	59.47	1.0	0.1079	-54.91
YHR098C_mRNA	312	696.9	53.82	70.0	2.13	51.69	0.9936	0.1083	-49.56
YHR099W_mRNA	109	964.8	110.5	111.0	4.83	105.67	1.0	0.1634	-100.84
YHR100C_mRNA	146	438.5	47.51	28.5	7.92	39.58	0.9932	0.1153	-31.66
YHR101C_mRNA	45	531.0	60.53	78.0	10.67	49.87	0.9778	0.1443	-39.2
YHR102W_mRNA	70	592.4	52.61	46.0	5.9	46.71	1.0	0.1228	-40.81
YHR103W_mRNA	215	807.1	55.71	34.0	2.71	53.0	0.9907	0.0928	-50.3
YHR104W_mRNA	259	743.4	49.45	42.0	3.1	46.35	0.9884	0.0904	-43.25
YHR105W_mRNA	5	733.0	65.2	29.0	2.0	63.2	1.0	0.0802	-61.2
YHR106W_mRNA	89	661.1	76.37	77.0	8.28	68.09	1.0	0.1424	-59.81
YHR107C_mRNA	289	621.6	47.1	27.0	1.88	45.22	0.9931	0.0941	-43.34
YHR108W_mRNA	285	848.6	54.35	71.0	4.06	50.29	0.9895	0.0917	-46.23
YHR109W_mRNA	24	560.4	74.29	74.5	4.29	70.0	0.9583	0.1758	-65.71
YHR110W_mRNA	167	557.1	51.77	16.0	8.89	42.88	0.994	0.1018	-33.99
YHR111W_mRNA	141	711.4	56.53	66.0	6.56	49.97	0.9929	0.0938	-43.41
YHR112C_mRNA	65	615.7	47.85	48.0	4.45	43.4	0.9846	0.1046	-38.95
YHR113W_mRNA	190	810.2	48.08	19.0	1.27	46.82	0.9895	0.0834	-45.55
YHR114W_mRNA	46	849.1	166.15	141.5	22.15	144.0	1.0	0.2885	-121.85
YHR115C_mRNA	118	680.2	157.89	162.5	19.02	138.87	1.0	0.2871	-119.86
YHR116W_mRNA	16	459.1	40.31	12.0	3.0	37.31	1.0	0.0943	-34.31
YHR117W_mRNA	158	706.5	50.7	57.0	1.96	48.74	0.9747	0.1004	-46.78
YHR118C_mRNA	50	757.3	59.74	62.0	2.76	56.98	1.0	0.0918	-54.22
YHR119W_mRNA	70	791.7	166.86	149.0	5.73	161.13	1.0	0.3016	-155.4
YHR120W_mRNA	74	768.2	117.27	96.5	2.97	114.3	0.973	0.2105	-111.32
YHR121W_mRNA	492	630.3	43.75	15.0	2.07	41.68	0.9919	0.0724	-39.61
YHR122W_mRNA	200	589.6	52.81	44.5	7.61	45.2	0.995	0.0996	-37.59
YHR123W_mRNA	112	690.8	53.21	39.5	6.42	46.79	1.0	0.1027	-40.37
YHR124W_mRNA	94	439.0	77.67	58.0	2.94	74.73	1.0	0.1953	-71.8
YHR127W_mRNA	109	643.5	54.38	67.0	4.48	49.9	0.9908	0.1017	-45.42
YHR128W_mRNA	1038	663.2	49.33	58.0	3.32	46.01	0.9759	0.0937	-42.7
YHR129C_mRNA	36	650.2	74.61	11.5	1.67	72.94	0.9722	0.1036	-71.28
YHR130C_mRNA	40	448.1	179.72	92.0	119.42	60.3	1.0	0.3652	59.12
YHR131C_mRNA	11	642.7	72.18	76.0	11.27	60.91	1.0	0.1711	-49.64
YHR131W-A_mRNA	22	311.2	35.14	11.5	1.05	34.09	1.0	0.1118	-33.05
YHR132C_mRNA	170	750.4	47.68	18.5	1.87	45.81	0.9941	0.0828	-43.94
YHR132W-A_mRNA	438	527.4	61.45	71.0	7.48	53.97	0.9954	0.1293	-46.49
YHR133C_mRNA	215	801.3	212.96	224.0	4.21	208.75	1.0	0.3203	-204.54
YHR134W_mRNA	134	488.1	49.3	14.5	2.79	46.51	0.9627	0.1011	-43.72
YHR135C_mRNA	159	787.2	69.28	71.0	4.69	64.58	0.9686	0.0984	-59.89
YHR136C_mRNA	774	434.2	46.19	18.5	2.16	44.04	0.9948	0.1045	-41.88
YHR137W_mRNA	628	664.9	42.38	13.5	2.55	39.83	0.9857	0.0836	-37.28
YHR138C_mRNA	741	457.1	58.7	45.0	2.86	55.83	0.9987	0.1273	-52.97
YHR139C-A_mRNA	7	485.4	194.0	175.0	69.0	125.0	1.0	0.3814	-56.0
YHR139C_mRNA	7	715.7	295.43	358.0	33.86	261.57	1.0	0.4551	-227.71
YHR140W_mRNA	36	481.7	86.56	85.0	34.14	52.42	0.9722	0.2199	-18.28
YHR141C_mRNA	10868	438.8	48.08	26.0	3.71	44.37	0.9953	0.1042	-40.65
YHR142W_mRNA	128	568.6	46.68	64.0	4.87	41.81	0.9688	0.0954	-36.95
YHR143W-A_mRNA	986	444.2	39.71	12.0	2.26	37.46	0.9888	0.0892	-35.2
YHR143W_mRNA	398	723.8	89.17	80.0	26.11	63.06	0.995	0.1718	-36.94
YHR144C_mRNA	99	781.9	49.05	28.0	5.83	43.22	0.9596	0.081	-37.39
YHR145C_mRNA	15	265.5	142.6	127.0	86.53	56.07	1.0	0.3912	30.47
YHR146W_mRNA	182	758.6	219.47	221.0	2.18	217.29	0.9945	0.3654	-215.1
YHR147C_mRNA	217	639.5	65.06	72.0	13.17	51.89	0.9954	0.1171	-38.72
YHR148W_mRNA	304	621.4	57.89	75.0	3.38	54.51	0.9934	0.1065	-51.13
YHR149C_mRNA	96	683.5	52.56	74.5	1.98	50.58	0.9896	0.107	-48.6
YHR150W_mRNA	40	709.9	47.3	11.0	11.25	36.05	0.925	0.0812	-24.8
YHR151C_mRNA	39	719.3	58.95	75.0	2.62	56.33	0.9744	0.1171	-53.72
YHR152W_mRNA	120	512.3	44.77	19.0	1.61	43.16	0.9917	0.1001	-41.55
YHR153C_mRNA	57	397.3	47.88	20.0	5.02	42.86	1.0	0.1316	-37.84
YHR154W_mRNA	163	705.0	70.02	78.0	16.87	53.15	1.0	0.1298	-36.28
YHR155W_mRNA	50	933.5	126.88	100.0	18.04	108.84	1.0	0.1868	-90.8
YHR156C_mRNA	258	464.5	72.91	64.5	2.53	70.38	0.9961	0.1682	-67.85
YHR157W_mRNA	22	577.1	315.36	267.5	214.14	101.23	1.0	0.5265	112.91
YHR158C_mRNA	89	625.2	161.52	149.0	2.48	159.03	1.0	0.3183	-156.55
YHR159W_mRNA	47	627.6	73.45	81.0	2.04	71.4	1.0	0.1496	-69.36
YHR161C_mRNA	151	691.6	56.19	71.0	6.58	49.62	1.0	0.1308	-43.04
YHR162W_mRNA	3239	594.1	51.24	66.0	2.08	49.16	0.9991	0.0916	-47.08
YHR163W_mRNA	368	625.3	58.51	74.0	4.86	53.65	0.9918	0.1139	-48.79
YHR164C_mRNA	35	873.4	116.11	123.0	6.89	109.23	1.0	0.1554	-102.34
YHR165C_mRNA	205	772.6	108.18	101.0	2.24	105.93	0.9854	0.1979	-103.69
YHR166C_mRNA	26	654.0	31.77	7.5	2.42	29.35	0.9615	0.072	-26.92
YHR167W_mRNA	78	627.4	39.56	12.0	2.14	37.42	1.0	0.0722	-35.28
YHR168W_mRNA	49	563.8	34.65	12.0	3.14	31.51	0.9796	0.0822	-28.37
YHR169W_mRNA	62	572.3	37.53	10.5	6.68	30.85	0.9839	0.0893	-24.18
YHR170W_mRNA	349	797.0	44.08	18.0	4.46	39.62	0.9857	0.0707	-35.16
YHR171W_mRNA	55	701.1	59.22	73.0	1.47	57.75	0.9818	0.1074	-56.27
YHR172W_mRNA	41	597.2	140.07	72.0	7.71	132.37	1.0	0.1928	-124.66
YHR173C_mRNA	15	372.3	151.93	123.0	40.73	111.2	1.0	0.3944	-70.47
YHR174W_mRNA	29740	705.6	44.51	17.0	2.39	42.12	0.9939	0.0875	-39.74
YHR175W-A_mRNA	34	605.0	60.94	71.0	12.47	48.47	1.0	0.1177	-36.0
YHR175W_mRNA	38	670.4	56.26	66.0	11.84	44.42	0.9474	0.0844	-32.58
YHR176W_mRNA	14	529.4	83.36	64.5	22.29	61.07	1.0	0.1552	-38.79
YHR177W_mRNA	9	1402.1	740.11	828.0	73.67	666.44	1.0	0.5178	-592.78
YHR178W_mRNA	31	589.4	176.52	180.0	1.29	175.23	1.0	0.3826	-173.94
YHR179W_mRNA	1327	688.6	56.5	38.0	5.93	50.57	0.9947	0.1048	-44.63
YHR180W_mRNA	42	468.5	187.9	176.0	14.07	173.83	1.0	0.3782	-159.76
YHR181W_mRNA	213	515.5	44.46	23.0	2.97	41.49	0.9953	0.1021	-38.53
YHR182C-A_mRNA	6	309.2	49.67	49.5	1.17	48.5	1.0	0.159	-47.33
YHR182W_mRNA	26	698.1	86.19	65.0	1.58	84.62	1.0	0.1462	-83.04
YHR183W_mRNA	1347	829.4	43.54	15.0	2.42	41.12	0.9814	0.0779	-38.7
YHR184W_mRNA	43	619.5	181.4	178.0	1.84	179.56	1.0	0.3077	-177.72
YHR185C_mRNA	8	341.9	137.25	136.5	0.75	136.5	1.0	0.4486	-135.75
YHR186C_mRNA	56	683.8	115.34	105.5	2.2	113.14	1.0	0.2336	-110.95
YHR187W_mRNA	86	648.1	54.62	32.5	3.83	50.79	1.0	0.0944	-46.97
YHR188C_mRNA	177	635.0	51.18	36.0	3.49	47.68	0.9831	0.106	-44.19
YHR190W_mRNA	663	848.0	49.88	26.0	5.44	44.44	0.994	0.0699	-38.99
YHR191C_mRNA	186	362.8	43.33	18.5	1.83	41.5	1.0	0.1279	-39.67
YHR192W_mRNA	46	712.3	36.09	9.5	2.39	33.7	1.0	0.065	-31.3
YHR193C_mRNA	2564	496.1	46.24	22.0	2.58	43.66	0.998	0.1019	-41.08
YHR194W_mRNA	33	627.4	54.61	36.0	9.61	45.0	1.0	0.118	-35.39
YHR195W_mRNA	118	623.5	47.5	25.0	2.96	44.54	1.0	0.0954	-41.58
YHR196W_mRNA	300	931.2	47.85	17.0	2.3	45.55	0.9767	0.0693	-43.26
YHR197W_mRNA	53	779.6	37.02	9.0	2.62	34.4	1.0	0.0752	-31.77
YHR198C_mRNA	95	631.5	55.91	72.0	2.39	53.52	1.0	0.1173	-51.13
YHR199C_mRNA	92	665.7	53.12	32.5	7.9	45.22	1.0	0.0889	-37.32
YHR200W_mRNA	366	562.5	50.46	23.0	3.91	46.55	0.9973	0.095	-42.65
YHR201C_mRNA	182	953.4	57.71	33.5	2.57	55.15	0.989	0.0639	-52.58
YHR202W_mRNA	22	547.0	139.36	91.5	2.23	137.14	1.0	0.2282	-134.91
YHR203C_mRNA	5036	630.5	47.48	19.0	3.26	44.22	0.9934	0.0897	-40.96
YHR204W_mRNA	50	746.3	59.94	75.5	3.54	56.4	1.0	0.1182	-52.86
YHR205W_mRNA	51	975.5	88.73	82.0	26.73	62.0	1.0	0.1532	-35.27
YHR206W_mRNA	70	1030.0	313.47	310.0	21.49	291.99	1.0	0.3629	-270.5
YHR207C_mRNA	73	791.1	135.01	113.0	5.26	129.75	1.0	0.2391	-124.49
YHR208W_mRNA	2085	861.4	50.23	53.0	3.85	46.39	0.9909	0.0754	-42.54
YHR209W_mRNA	311	569.8	53.3	54.0	3.72	49.58	0.9936	0.1066	-45.86
YHR210C_mRNA	36	814.2	106.39	79.5	56.56	49.83	1.0	0.127	6.72
YHR211W_mRNA	66	660.2	188.77	143.5	48.68	140.09	1.0	0.2802	-91.41
YHR213W-A_mRNA	6	451.7	278.33	199.5	169.17	109.17	1.0	0.5217	60.0
YHR213W-B_mRNA	7	802.1	532.0	533.0	296.86	235.14	1.0	0.5986	61.71
YHR214C-B_mRNA	1623	1246.5	293.82	325.0	3.33	290.48	0.9938	0.2745	-287.15
YHR214C-C_mRNA	9	751.6	130.0	132.0	20.44	109.56	1.0	0.2172	-89.11
YHR214C-E_mRNA	16	479.0	230.94	83.0	149.56	81.38	1.0	0.3847	68.19
YHR214W-A_mRNA	27	846.4	449.37	337.0	260.04	189.33	1.0	0.4847	70.7
YHR214W_mRNA	8	1679.4	1205.88	1390.0	19.75	1186.12	1.0	0.6927	-1166.38
YHR215W_mRNA	1201	688.5	116.12	127.0	8.84	107.28	0.9983	0.2252	-98.43
YHR216W_mRNA	643	801.9	64.84	72.0	14.37	50.48	0.9922	0.1357	-36.11
YHR219W_mRNA	19	587.4	116.95	83.0	22.37	94.58	1.0	0.2581	-72.21
YIL001W_mRNA	36	869.7	56.47	73.5	1.17	55.31	1.0	0.085	-54.14
YIL002C_mRNA	35	678.9	51.86	34.0	2.91	48.94	1.0	0.1288	-46.03
YIL002W-A_mRNA	356	331.3	39.02	15.0	2.63	36.39	0.9916	0.1095	-33.76
YIL003W_mRNA	71	693.4	39.51	13.0	3.39	36.11	0.9859	0.0645	-32.72
YIL004C_mRNA	154	524.9	50.08	15.0	6.4	43.68	1.0	0.0968	-37.29
YIL005W_mRNA	133	741.6	53.75	52.0	3.11	50.64	1.0	0.0986	-47.53
YIL006W_mRNA	14	669.5	87.14	109.0	4.86	82.29	1.0	0.1868	-77.43
YIL007C_mRNA	45	785.8	59.18	21.0	6.56	52.62	1.0	0.0828	-46.07
YIL008W_mRNA	658	463.9	47.88	26.0	7.51	40.37	1.0	0.0993	-32.86
YIL009C-A_mRNA	144	518.5	61.42	71.5	11.15	50.26	0.9931	0.1183	-39.11
YIL009W_mRNA	156	815.6	81.36	85.5	7.81	73.54	1.0	0.1272	-65.73
YIL010W_mRNA	118	643.1	45.23	14.0	2.34	42.89	1.0	0.0696	-40.55
YIL011W_mRNA	77	573.4	66.96	72.0	17.19	49.77	1.0	0.1542	-32.57
YIL013C_mRNA	45	701.7	147.11	123.0	7.2	139.91	0.9556	0.2478	-132.71
YIL014C-A_mRNA	30	493.9	48.43	22.0	2.53	45.9	1.0	0.108	-43.37
YIL014W_mRNA	213	842.7	59.78	66.0	7.61	52.17	0.9906	0.1118	-44.56
YIL015W_mRNA	24	539.7	181.46	148.5	2.17	179.29	1.0	0.3578	-177.12
YIL016W_mRNA	113	425.4	47.6	20.0	3.69	43.91	0.9823	0.1217	-40.22
YIL017C_mRNA	58	647.6	148.29	131.5	7.55	140.74	0.9828	0.264	-133.19
YIL018W_mRNA	9795	674.3	49.27	62.0	2.12	47.14	0.9932	0.084	-45.02
YIL019W_mRNA	35	487.0	39.57	9.0	1.4	38.17	0.9714	0.0982	-36.77
YIL020C-A_mRNA	11	266.3	36.73	10.0	0.45	36.27	0.9091	0.1428	-35.82
YIL020C_mRNA	70	655.0	58.87	71.0	5.86	53.01	1.0	0.0929	-47.16
YIL021W_mRNA	105	707.5	53.7	25.0	4.28	49.43	0.9905	0.0817	-45.15
YIL022W_mRNA	161	541.1	46.38	59.0	1.76	44.61	0.9814	0.1	-42.85
YIL023C_mRNA	51	749.4	104.2	98.0	4.61	99.59	1.0	0.1916	-94.98
YIL024C_mRNA	118	587.3	52.05	67.5	4.51	47.54	1.0	0.1082	-43.03
YIL026C_mRNA	81	861.6	60.17	73.0	1.67	58.51	1.0	0.0982	-56.84
YIL027C_mRNA	574	516.6	39.79	15.0	4.42	35.37	0.9808	0.0751	-30.95
YIL028W_mRNA	42	598.2	46.76	41.5	1.83	44.93	1.0	0.1085	-43.1
YIL029C_mRNA	92	697.6	67.83	77.0	10.04	57.78	1.0	0.1155	-47.74
YIL030C_mRNA	296	768.7	49.5	58.5	2.22	47.28	0.9899	0.0832	-45.06
YIL030W-A_mRNA	27	445.7	20.11	8.0	4.63	15.48	1.0	0.0524	-10.85
YIL031W_mRNA	27	1083.3	52.04	41.0	3.0	49.04	1.0	0.0739	-46.04
YIL033C_mRNA	191	845.6	48.55	23.0	3.02	45.53	0.9948	0.0698	-42.52
YIL034C_mRNA	307	563.8	46.5	13.0	3.28	43.23	0.9772	0.0954	-39.95
YIL035C_mRNA	285	730.6	50.94	56.0	4.69	46.25	0.986	0.0912	-41.56
YIL036W_mRNA	160	876.0	56.72	38.0	3.85	52.87	1.0	0.0756	-49.02
YIL037C_mRNA	20	603.6	84.55	84.5	4.2	80.35	1.0	0.1619	-76.15
YIL038C_mRNA	161	767.4	196.35	202.0	8.21	188.14	0.9938	0.3209	-179.93
YIL039W_mRNA	341	696.9	53.28	66.0	8.53	44.76	0.9971	0.1162	-36.23
YIL040W_mRNA	520	493.6	54.46	68.0	4.41	50.05	0.9962	0.1075	-45.64
YIL041W_mRNA	303	788.5	47.02	16.0	2.72	44.3	0.9769	0.0701	-41.58
YIL042C_mRNA	43	541.4	41.19	14.0	4.12	37.07	1.0	0.1024	-32.95
YIL043C_mRNA	890	698.3	44.3	17.0	2.55	41.75	0.9978	0.0778	-39.2
YIL044C_mRNA	106	618.1	46.36	21.0	3.4	42.96	0.9906	0.0944	-39.57
YIL045W_mRNA	105	577.7	64.26	35.0	6.9	57.36	1.0	0.1283	-50.47
YIL046W_mRNA	63	686.6	60.21	67.0	12.63	47.57	0.9365	0.1217	-34.94
YIL047C-A_mRNA	134	629.6	50.13	28.5	7.08	43.04	1.0	0.0961	-35.96
YIL047C_mRNA	16	870.8	71.56	82.5	6.88	64.69	1.0	0.1015	-57.81
YIL048W_mRNA	122	748.1	68.43	74.0	6.34	62.09	0.9918	0.1188	-55.75
YIL049W_mRNA	73	546.5	72.4	76.0	9.12	63.27	1.0	0.1569	-54.15
YIL050W_mRNA	115	658.5	80.15	84.0	19.42	60.73	0.9913	0.1631	-41.31
YIL051C_mRNA	736	521.5	50.09	61.0	5.63	44.46	0.9878	0.0979	-38.82
YIL052C_mRNA	4946	444.5	38.38	11.0	3.21	35.17	0.9832	0.0841	-31.97
YIL053W_mRNA	3815	607.6	50.16	67.0	3.38	46.79	0.9853	0.1039	-43.41
YIL055C_mRNA	63	604.4	82.41	69.0	7.05	75.37	1.0	0.1972	-68.32
YIL056W_mRNA	154	737.3	79.93	80.0	5.33	74.6	0.9935	0.166	-69.27
YIL057C_mRNA	6	551.7	172.0	167.0	31.33	140.67	1.0	0.3217	-109.33
YIL059C_mRNA	29682	412.1	143.68	128.0	90.74	52.94	0.9959	0.3159	37.8
YIL060W_mRNA	19	233.7	97.53	75.0	47.11	50.42	1.0	0.3451	-3.32
YIL061C_mRNA	22	502.7	46.27	18.0	2.68	43.59	0.9545	0.131	-40.91
YIL062C_mRNA	438	483.8	50.86	38.5	7.84	43.03	0.9977	0.1103	-35.19
YIL063C_mRNA	333	652.1	44.99	17.0	3.25	41.74	0.9489	0.0803	-38.49
YIL064W_mRNA	260	652.6	101.37	92.0	3.19	98.18	0.9962	0.1552	-94.99
YIL065C_mRNA	166	506.3	43.56	15.0	3.18	40.38	1.0	0.0905	-37.2
YIL066C_mRNA	9	577.1	131.11	147.0	1.78	129.33	1.0	0.293	-127.56
YIL067C_mRNA	62	916.3	47.61	45.0	4.35	43.26	1.0	0.0823	-38.9
YIL068C_mRNA	60	966.3	70.37	81.5	2.65	67.72	0.95	0.1125	-65.07
YIL069C_mRNA	2595	534.0	56.82	46.0	4.26	52.56	0.9931	0.1122	-48.3
YIL070C_mRNA	162	561.9	54.4	14.5	15.59	38.8	0.9877	0.1222	-23.21
YIL071C_mRNA	82	701.0	75.33	76.0	11.26	64.07	0.9512	0.1279	-52.82
YIL072W_mRNA	13	809.7	192.77	225.0	2.15	190.62	1.0	0.2841	-188.46
YIL073C_mRNA	61	730.9	139.48	116.0	5.59	133.89	1.0	0.2196	-128.3
YIL074C_mRNA	270	684.8	45.61	18.0	3.25	42.36	0.9889	0.091	-39.11
YIL075C_mRNA	264	618.6	52.85	23.5	2.11	50.74	0.9697	0.1098	-48.63
YIL076W_mRNA	882	746.7	61.98	75.0	2.7	59.28	0.983	0.1011	-56.58
YIL077C_mRNA	127	479.6	51.63	44.0	2.03	49.6	1.0	0.1159	-47.57
YIL078W_mRNA	1806	891.0	43.58	14.0	2.37	41.2	0.9895	0.0724	-38.83
YIL079C_mRNA	52	504.5	53.48	18.5	4.42	49.06	1.0	0.1224	-44.63
YIL082W-A_mRNA	46	1001.5	182.37	207.0	6.98	175.39	1.0	0.2073	-168.41
YIL082W_mRNA	23	697.6	251.0	266.0	1.65	249.35	1.0	0.354	-247.7
YIL083C_mRNA	124	709.9	52.57	64.5	8.06	44.52	0.9758	0.1018	-36.46
YIL084C_mRNA	21	628.9	53.76	19.0	2.62	51.14	1.0	0.0956	-48.52
YIL085C_mRNA	113	817.8	70.91	24.0	17.29	53.62	0.9823	0.1037	-36.33
YIL086C_mRNA	21	238.0	97.0	103.0	3.33	93.67	1.0	0.3962	-90.33
YIL087C_mRNA	63	498.8	60.4	70.0	6.38	54.02	1.0	0.1265	-47.63
YIL088C_mRNA	237	665.2	40.45	12.0	1.58	38.87	1.0	0.0741	-37.29
YIL089W_mRNA	73	534.3	141.78	107.0	4.32	137.47	1.0	0.2649	-133.15
YIL090W_mRNA	133	729.7	55.95	70.0	8.23	47.71	1.0	0.1184	-39.48
YIL091C_mRNA	170	706.6	56.42	67.5	1.89	54.53	0.9882	0.0983	-52.64
YIL092W_mRNA	16	862.2	108.12	26.5	22.25	85.88	1.0	0.1012	-63.62
YIL093C_mRNA	35	629.4	46.46	25.0	2.11	44.34	1.0	0.0853	-42.23
YIL094C_mRNA	827	702.2	41.9	13.0	2.2	39.71	0.9782	0.0696	-37.51
YIL095W_mRNA	66	719.6	54.42	34.0	10.21	44.21	0.9697	0.1103	-34.0
YIL096C_mRNA	140	705.1	46.26	18.0	3.81	42.45	0.9714	0.0834	-38.64
YIL097W_mRNA	96	745.6	63.57	46.5	4.01	59.56	1.0	0.1106	-55.55
YIL098C_mRNA	111	486.3	44.32	19.0	1.61	42.71	1.0	0.0994	-41.1
YIL099W_mRNA	17	504.7	162.0	133.0	2.76	159.24	1.0	0.3746	-156.47
YIL101C_mRNA	12	613.3	163.83	162.0	2.83	161.0	1.0	0.3056	-158.17
YIL102C-A_mRNA	138	511.0	53.75	67.5	4.31	49.43	0.9928	0.1183	-45.12
YIL103W_mRNA	170	930.1	46.84	20.5	2.78	44.06	0.9882	0.0674	-41.28
YIL104C_mRNA	56	775.8	44.66	18.5	3.27	41.39	1.0	0.0857	-38.12
YIL105C_mRNA	165	823.0	61.9	76.0	4.7	57.2	1.0	0.0973	-52.5
YIL106W_mRNA	99	493.2	47.18	16.0	3.58	43.61	0.9899	0.1122	-40.03
YIL107C_mRNA	94	653.5	59.72	66.5	2.9	56.82	0.9894	0.1329	-53.91
YIL108W_mRNA	100	669.6	46.95	19.5	3.15	43.8	0.98	0.1084	-40.65
YIL109C_mRNA	558	849.2	49.34	39.5	3.38	45.96	0.9946	0.0833	-42.58
YIL110W_mRNA	399	806.8	51.86	66.0	3.58	48.28	0.985	0.0772	-44.7
YIL111W_mRNA	368	509.1	83.35	80.0	7.8	75.55	1.0	0.1633	-67.75
YIL112W_mRNA	124	571.9	67.26	73.0	9.31	57.94	1.0	0.1239	-48.63
YIL113W_mRNA	41	619.7	53.9	18.0	10.9	43.0	1.0	0.0825	-32.1
YIL114C_mRNA	72	660.8	57.08	72.5	3.79	53.29	1.0	0.1086	-49.5
YIL115C_mRNA	222	732.8	62.71	48.5	3.8	58.91	0.9955	0.106	-55.11
YIL115W-A_mRNA	21	325.1	62.57	85.0	2.62	59.95	1.0	0.1751	-57.33
YIL116W_mRNA	277	729.9	101.73	90.0	2.92	98.81	0.9964	0.182	-95.89
YIL117C_mRNA	854	681.5	59.5	39.5	2.54	56.96	0.9953	0.1029	-54.42
YIL118W_mRNA	375	702.7	52.41	66.0	3.19	49.22	0.984	0.0813	-46.03
YIL119C_mRNA	115	612.3	91.15	80.0	5.81	85.34	1.0	0.1975	-79.53
YIL120W_mRNA	61	630.5	159.97	131.0	3.69	156.28	1.0	0.2717	-152.59
YIL121W_mRNA	50	603.4	45.62	17.0	2.44	43.18	1.0	0.0903	-40.74
YIL122W_mRNA	38	645.1	47.24	39.0	3.63	43.61	0.9737	0.0945	-39.97
YIL123W_mRNA	634	654.4	48.67	24.0	7.55	41.12	0.9905	0.1113	-33.57
YIL124W_mRNA	377	708.2	50.14	37.0	4.83	45.31	0.9867	0.0879	-40.48
YIL125W_mRNA	153	909.2	254.08	261.0	7.08	247.0	1.0	0.3727	-239.92
YIL126W_mRNA	85	674.2	42.44	15.0	1.27	41.16	0.9765	0.0802	-39.89
YIL127C_mRNA	339	551.8	50.9	37.0	4.13	46.77	0.9941	0.099	-42.64
YIL128W_mRNA	94	1277.6	159.53	165.0	6.15	153.38	1.0	0.1658	-147.23
YIL129C_mRNA	112	719.4	136.87	142.5	3.14	133.72	1.0	0.2426	-130.58
YIL130W_mRNA	116	748.1	172.59	185.5	5.55	167.03	1.0	0.3269	-161.48
YIL131C_mRNA	44	502.7	58.66	46.5	10.91	47.75	1.0	0.1453	-36.84
YIL132C_mRNA	20	482.2	75.3	89.0	3.0	72.3	1.0	0.1807	-69.3
YIL133C_mRNA	2962	557.7	43.17	14.0	3.27	39.9	0.9875	0.0855	-36.63
YIL134C-A_mRNA	29	258.6	83.79	88.0	1.17	82.62	1.0	0.2902	-81.45
YIL134W_mRNA	130	537.2	60.91	73.0	6.32	54.59	0.9846	0.1428	-48.28
YIL135C_mRNA	87	677.3	63.22	77.0	10.76	52.46	0.9885	0.1522	-41.7
YIL136W_mRNA	38	462.9	114.68	90.0	6.89	107.79	1.0	0.2395	-100.89
YIL137C_mRNA	131	755.5	51.33	20.0	3.54	47.79	0.9924	0.1029	-44.24
YIL138C_mRNA	668	614.6	49.09	22.0	1.99	47.1	0.9985	0.0852	-45.11
YIL139C_mRNA	160	600.9	56.84	69.5	8.22	48.62	0.9438	0.0942	-40.39
YIL140W_mRNA	77	607.1	50.31	22.0	2.82	47.49	1.0	0.1071	-44.68
YIL142W_mRNA	466	913.3	48.18	22.0	2.25	45.92	0.9828	0.0724	-43.67
YIL143C_mRNA	102	806.7	198.22	224.0	1.48	196.74	1.0	0.3264	-195.25
YIL144W_mRNA	65	813.4	172.62	190.0	4.32	168.29	0.9846	0.2548	-163.97
YIL145C_mRNA	252	625.5	49.14	67.0	4.25	44.9	0.996	0.0874	-40.65
YIL146C_mRNA	31	570.1	81.23	82.0	33.39	47.84	1.0	0.2572	-14.45
YIL147C_mRNA	79	875.8	227.7	265.0	2.81	224.89	1.0	0.3314	-222.08
YIL148W_mRNA	20338	470.0	49.01	31.0	2.5	46.5	0.9967	0.1005	-44.0
YIL149C_mRNA	74	579.0	132.04	129.0	4.19	127.85	0.9865	0.2564	-123.66
YIL150C_mRNA	7	543.7	188.43	140.0	1.71	186.71	1.0	0.3124	-185.0
YIL151C_mRNA	88	909.2	104.43	106.5	21.92	82.51	0.9773	0.1731	-60.59
YIL152W_mRNA	85	511.1	66.18	73.0	2.47	63.71	0.9765	0.1446	-61.24
YIL153W_mRNA	71	745.0	50.44	35.0	6.69	43.75	1.0	0.0926	-37.06
YIL154C_mRNA	118	682.7	55.55	69.5	2.76	52.79	0.9915	0.0952	-50.03
YIL155C_mRNA	92	563.7	86.45	80.5	12.48	73.97	1.0	0.1668	-61.49
YIL156W-B_mRNA	652	344.1	53.33	61.5	6.77	46.57	0.9985	0.1467	-39.8
YIL156W_mRNA	61	855.8	214.38	216.0	1.82	212.56	1.0	0.3212	-210.74
